nan nan
174.777906	-36.784294
174.777026	-36.785174
174.777026	-36.786641
174.777906	-36.787521
174.777906	-36.788401
174.781720	-36.792214
174.782600	-36.791921
174.783480	-36.792801
174.784066	-36.792801
174.787587	-36.796321
174.788467	-36.796321
174.789934	-36.798081
174.790814	-36.798081
174.795507	-36.802482
174.795507	-36.803362
174.796974	-36.805122
174.796974	-36.805709
174.802548	-36.811282
174.803428	-36.811282
174.804895	-36.813043
174.805775	-36.813043
174.807535	-36.814509
174.808415	-36.814509
174.813695	-36.820083
174.813695	-36.820963
174.812228	-36.822430
174.812228	-36.824190
174.813402	-36.825363
174.813989	-36.825363
174.816335	-36.827417
174.816335	-36.828297
174.815455	-36.829177
174.815455	-36.830057
174.814282	-36.831231
174.812522	-36.831231
174.811642	-36.830350
174.810762	-36.830350
174.809882	-36.829470
174.809295	-36.829470
174.808415	-36.830350
174.807535	-36.830350
174.806655	-36.831231
174.805775	-36.831231
174.804895	-36.832111
174.804015	-36.832111
174.803428	-36.832991
174.801668	-36.832991
174.800788	-36.833871
174.796681	-36.833871
174.795801	-36.832991
174.794921	-36.832991
174.794041	-36.832111
174.790814	-36.832111
174.789934	-36.832991
174.788173	-36.832991
174.787587	-36.832111
174.786707	-36.832111
174.785827	-36.831231
174.784947	-36.831231
174.782600	-36.828884
174.780840	-36.828884
174.779960	-36.829470
174.779079	-36.829470
174.778199	-36.830350
174.773212	-36.830350
174.772919	-36.830057
174.772919	-36.829177
174.773799	-36.828297
174.773799	-36.827417
174.775853	-36.825363
174.776733	-36.825363
174.777613	-36.824483
174.780840	-36.824483
174.783480	-36.822137
174.786707	-36.822137
174.788467	-36.823897
174.790814	-36.823603
174.791694	-36.824777
174.792574	-36.824483
174.794041	-36.823017
174.794921	-36.823017
174.796387	-36.821550
174.796387	-36.820963
174.794921	-36.819496
174.790814	-36.819496
174.789934	-36.820376
174.784947	-36.820376
174.784653	-36.820083
174.785533	-36.819203
174.785240	-36.818323
174.787000	-36.816563
174.786707	-36.816269
174.784066	-36.816269
174.783480	-36.817150
174.779960	-36.817150
174.779079	-36.818030
174.776733	-36.818030
174.775853	-36.818616
174.774092	-36.818616
174.773212	-36.819496
174.772626	-36.819496
174.770866	-36.821256
174.769105	-36.821256
174.768812	-36.820963
174.768812	-36.819203
174.769692	-36.818323
174.769692	-36.815976
174.771746	-36.813923
174.774092	-36.813923
174.774972	-36.813043
174.777613	-36.813043
174.778199	-36.812162
174.779079	-36.812162
174.779666	-36.811576
174.779666	-36.808349
174.780546	-36.807469
174.780253	-36.806589
174.781133	-36.805709
174.781426	-36.805122
174.780840	-36.804535
174.777613	-36.808056
174.775853	-36.808056
174.770279	-36.802482
174.770572	-36.798375
174.768812	-36.796615
174.768812	-36.795735
174.768225	-36.795441
174.767639	-36.796321
174.766759	-36.796321
174.764705	-36.798375
174.764412	-36.800135
174.763825	-36.800722
174.763825	-36.801602
174.762358	-36.803068
174.760011	-36.802775
174.757958	-36.801015
174.757958	-36.800135
174.757665	-36.799548
174.756785	-36.799548
174.754731	-36.801602
174.754438	-36.802482
174.755024	-36.803068
174.758251	-36.803068
174.761185	-36.806002
174.761185	-36.806589
174.756198	-36.811576
174.756198	-36.813336
174.755318	-36.814216
174.755318	-36.815976
174.754731	-36.816856
174.754731	-36.819203
174.755318	-36.820083
174.755318	-36.823310
174.752384	-36.826243
174.750037	-36.826243
174.747984	-36.824190
174.747984	-36.821550
174.747397	-36.821256
174.746517	-36.821256
174.745050	-36.819496
174.744170	-36.819496
174.742997	-36.818323
174.742997	-36.817443
174.742410	-36.817150
174.741237	-36.818323
174.741237	-36.820963
174.740063	-36.822137
174.739183	-36.822137
174.738303	-36.823017
174.737423	-36.823017
174.736543	-36.823897
174.733316	-36.823603
174.729209	-36.819496
174.728036	-36.820963
174.728036	-36.821843
174.726569	-36.823017
174.724222	-36.823017
174.723342	-36.823603
174.720995	-36.823897
174.720115	-36.824483
174.718355	-36.824483
174.716595	-36.826243
174.716008	-36.826243
174.715128	-36.827124
174.710728	-36.827124
174.709554	-36.825950
174.709554	-36.825070
174.709261	-36.824483
174.708381	-36.824483
174.707501	-36.825363
174.705154	-36.825363
174.704274	-36.824483
174.702514	-36.824483
174.701634	-36.825363
174.700754	-36.825363
174.698700	-36.823310
174.698700	-36.821550
174.696940	-36.820083
174.696940	-36.815976
174.698700	-36.814216
174.698407	-36.813629
174.691660	-36.813923
174.690486	-36.812456
174.690486	-36.810989
174.690780	-36.810402
174.691660	-36.810402
174.691953	-36.810109
174.691953	-36.809229
174.691660	-36.808642
174.689020	-36.808642
174.687846	-36.807469
174.688726	-36.806589
174.687846	-36.805709
174.687846	-36.805122
174.688726	-36.804242
174.688726	-36.802482
174.688433	-36.802188
174.686673	-36.802188
174.685499	-36.800722
174.685499	-36.800135
174.684913	-36.799548
174.683446	-36.799548
174.682859	-36.799255
174.682859	-36.794268
174.681686	-36.792801
174.680806	-36.792801
174.679632	-36.791628
174.680512	-36.790748
174.680512	-36.789868
174.682566	-36.787814
174.687553	-36.788107
174.687846	-36.787521
174.687846	-36.786641
174.688433	-36.786347
174.689900	-36.786347
174.691660	-36.784587
174.692540	-36.784587
174.693420	-36.783707
174.697527	-36.783707
174.698700	-36.784881
174.698700	-36.785761
174.699287	-36.786347
174.699874	-36.785467
174.700754	-36.785467
174.701634	-36.786347
174.703394	-36.786347
174.703687	-36.786641
174.703687	-36.787521
174.704274	-36.787814
174.704567	-36.787521
174.704567	-36.785761
174.705447	-36.785174
174.705154	-36.784587
174.702514	-36.784587
174.701634	-36.783707
174.700754	-36.783707
174.700460	-36.783414
174.700460	-36.782534
174.699580	-36.781654
174.699580	-36.779307
174.700460	-36.778427
174.700167	-36.777840
174.699287	-36.777840
174.695767	-36.781360
174.694887	-36.781360
174.694007	-36.781947
174.691660	-36.781947
174.689900	-36.783707
174.688433	-36.783707
174.686673	-36.782240
174.685793	-36.781947
174.684619	-36.783414
174.684619	-36.784294
174.680806	-36.787814
174.677579	-36.787814
174.676699	-36.787227
174.675819	-36.787227
174.674939	-36.786347
174.672592	-36.786347
174.672592	-36.787814
174.674059	-36.787814
174.675525	-36.789281
174.675525	-36.790748
174.674645	-36.791628
174.674645	-36.792508
174.675819	-36.793681
174.676699	-36.793681
174.676992	-36.794268
174.676992	-36.796615
174.675819	-36.797788
174.674059	-36.797788
174.673472	-36.797201
174.671712	-36.797201
174.671418	-36.797495
174.671712	-36.798081
174.672592	-36.797788
174.672885	-36.798375
174.672885	-36.799255
174.672592	-36.799548
174.669072	-36.799548
174.668778	-36.800135
174.669072	-36.800428
174.670832	-36.800428
174.671712	-36.801308
174.674059	-36.801308
174.674645	-36.801602
174.674645	-36.803362
174.673765	-36.804242
174.673765	-36.805122
174.670832	-36.808056
174.664085	-36.808056
174.663498	-36.807175
174.662618	-36.807175
174.661738	-36.806295
174.660858	-36.806295
174.659978	-36.805415
174.655871	-36.805415
174.655577	-36.805122
174.655284	-36.804242
174.654697	-36.803362
174.654697	-36.802482
174.654110	-36.802188
174.652350	-36.802188
174.650297	-36.804242
174.650590	-36.805709
174.649417	-36.806589
174.649710	-36.807469
174.648243	-36.808642
174.647363	-36.808642
174.645897	-36.810402
174.645016	-36.810402
174.644723	-36.810989
174.644723	-36.811576
174.645016	-36.812162
174.645897	-36.812162
174.647950	-36.814216
174.647950	-36.815976
174.648830	-36.816563
174.648830	-36.817443
174.646777	-36.819496
174.645897	-36.819496
174.642670	-36.823017
174.641790	-36.823017
174.640910	-36.823897
174.635923	-36.823603
174.635336	-36.824190
174.635923	-36.824483
174.638269	-36.824483
174.639149	-36.825363
174.640029	-36.825363
174.641203	-36.826830
174.641203	-36.827417
174.642083	-36.828297
174.642083	-36.830937
174.644136	-36.832991
174.644723	-36.832404
174.644723	-36.831524
174.645310	-36.830937
174.645310	-36.827417
174.646190	-36.826830
174.646190	-36.825950
174.647657	-36.824483
174.648243	-36.824777
174.649123	-36.823897
174.653524	-36.823603
174.654697	-36.825070
174.654697	-36.825950
174.655871	-36.827124
174.656751	-36.826243
174.657631	-36.826243
174.659098	-36.828004
174.659978	-36.828004
174.661738	-36.829470
174.662618	-36.829470
174.664378	-36.831817
174.664671	-36.832404
174.665551	-36.833284
174.665551	-36.836804
174.664671	-36.837391
174.664671	-36.840031
174.663791	-36.840911
174.663791	-36.843258
174.662911	-36.844138
174.662911	-36.845018
174.661151	-36.846778
174.661151	-36.847658
174.660271	-36.848245
174.660271	-36.850005
174.659684	-36.850885
174.659684	-36.854112
174.660271	-36.854992
174.660271	-36.859979
174.659098	-36.861446
174.658217	-36.861153
174.657924	-36.861739
174.657924	-36.863206
174.656164	-36.864966
174.657044	-36.865846
174.657044	-36.867606
174.657924	-36.868193
174.657924	-36.870833
174.657044	-36.871713
174.657044	-36.872593
174.657631	-36.872887
174.659978	-36.872887
174.661151	-36.874060
174.661151	-36.875820
174.659684	-36.877581
174.659684	-36.878461
174.657924	-36.879927
174.657924	-36.880807
174.658217	-36.881394
174.659098	-36.880514
174.663204	-36.880514
174.663791	-36.880807
174.663791	-36.881687
174.664671	-36.882568
174.664671	-36.883448
174.664965	-36.883741
174.665845	-36.883741
174.666725	-36.884621
174.668191	-36.884621
174.668778	-36.884914
174.668778	-36.886674
174.669952	-36.887848
174.670832	-36.887848
174.671418	-36.888435
174.671125	-36.889901
174.672885	-36.891662
174.672885	-36.892542
174.673765	-36.893422
174.673765	-36.894302
174.674939	-36.895475
174.675819	-36.894595
174.676699	-36.894595
174.676992	-36.894302
174.676992	-36.891662
174.675232	-36.889901
174.675525	-36.888435
174.676112	-36.887555
174.676112	-36.884914
174.674939	-36.883741
174.674059	-36.883741
174.671712	-36.881394
174.670832	-36.881394
174.669952	-36.880514
174.665845	-36.880514
174.665551	-36.879927
174.665551	-36.879341
174.665845	-36.878754
174.666725	-36.878754
174.667898	-36.877581
174.667898	-36.876700
174.668778	-36.875820
174.668778	-36.874940
174.669658	-36.874060
174.669072	-36.873767
174.666725	-36.873767
174.665551	-36.872593
174.665551	-36.869953
174.666138	-36.869073
174.666138	-36.868487
174.665551	-36.867606
174.665258	-36.866726
174.662911	-36.864086
174.662911	-36.861739
174.664965	-36.859686
174.666725	-36.859686
174.668778	-36.861739
174.668778	-36.862619
174.674059	-36.867900
174.674939	-36.867900
174.676112	-36.869073
174.676112	-36.870833
174.675525	-36.871713
174.675232	-36.875820
174.676699	-36.876994
174.680806	-36.876994
174.683446	-36.879634
174.686673	-36.879634
174.687553	-36.880514
174.688433	-36.880514
174.689020	-36.881394
174.690780	-36.881394
174.691366	-36.881687
174.691366	-36.882568
174.691953	-36.883448
174.691953	-36.884328
174.692540	-36.884621
174.693420	-36.884621
174.693713	-36.884914
174.693713	-36.885794
174.694007	-36.886381
174.694887	-36.885501
174.695767	-36.885501
174.696647	-36.886381
174.696940	-36.885794
174.696940	-36.880807
174.695473	-36.879047
174.695473	-36.875820
174.696354	-36.874940
174.696354	-36.874354
174.698407	-36.872007
174.699287	-36.872007
174.699580	-36.871713
174.699580	-36.869953
174.698700	-36.869073
174.698700	-36.865846
174.700460	-36.864086
174.700460	-36.863499
174.701047	-36.862619
174.701341	-36.857339
174.702221	-36.856752
174.702221	-36.855872
174.703687	-36.854112
174.703687	-36.853232
174.704567	-36.852645
174.704567	-36.850885
174.705741	-36.849712
174.706621	-36.849712
174.708674	-36.851765
174.708674	-36.852645
174.709554	-36.853232
174.709554	-36.854112
174.710435	-36.854992
174.710435	-36.855872
174.711608	-36.857046
174.712488	-36.857046
174.712781	-36.856752
174.713075	-36.855872
174.713661	-36.854992
174.713661	-36.853232
174.716008	-36.851179
174.718355	-36.851179
174.719822	-36.849712
174.721582	-36.849712
174.722462	-36.850592
174.724222	-36.850299
174.724516	-36.850005
174.724516	-36.845018
174.725689	-36.843845
174.726569	-36.843845
174.727449	-36.842965
174.728329	-36.842965
174.729209	-36.842085
174.731849	-36.842085
174.732436	-36.841205
174.734196	-36.841205
174.735076	-36.840324
174.737423	-36.840324
174.738303	-36.839444
174.739183	-36.839738
174.739477	-36.839151
174.739477	-36.838271
174.740357	-36.837391
174.740357	-36.836804
174.741530	-36.835337
174.745050	-36.835337
174.746224	-36.836804
174.746224	-36.837391
174.747104	-36.838271
174.747104	-36.839151
174.748277	-36.840618
174.749157	-36.840324
174.750037	-36.841205
174.750917	-36.841205
174.751504	-36.842085
174.753264	-36.842085
174.754731	-36.840911
174.754438	-36.839151
174.756785	-36.837098
174.757371	-36.837098
174.758251	-36.836218
174.760011	-36.836218
174.760891	-36.835337
174.761772	-36.835337
174.762945	-36.836804
174.762945	-36.837684
174.761772	-36.838858
174.760891	-36.838858
174.760305	-36.839151
174.760305	-36.840031
174.760891	-36.840324
174.764118	-36.840324
174.764998	-36.841205
174.767639	-36.841205
174.767932	-36.840911
174.767932	-36.840031
174.768812	-36.839151
174.768812	-36.838271
174.769985	-36.837098
174.770866	-36.837098
174.771159	-36.837391
174.771159	-36.838271
174.769692	-36.840031
174.769985	-36.840324
174.772626	-36.840324
174.772919	-36.840031
174.772919	-36.839151
174.774092	-36.837978
174.775266	-36.839151
174.775559	-36.840031
174.775853	-36.840324
174.776733	-36.840324
174.778199	-36.838858
174.779079	-36.838858
174.779666	-36.839151
174.779666	-36.840031
174.778786	-36.840911
174.778786	-36.841791
174.779079	-36.842085
174.779960	-36.842085
174.781720	-36.840324
174.782600	-36.840324
174.782893	-36.840911
174.781426	-36.842671
174.781720	-36.842965
174.784066	-36.842965
174.786707	-36.840324
174.787000	-36.840911
174.787000	-36.841791
174.785533	-36.843258
174.785827	-36.843845
174.789053	-36.843845
174.789640	-36.844138
174.789640	-36.846778
174.789934	-36.847072
174.790814	-36.847072
174.791987	-36.848245
174.791987	-36.849125
174.792574	-36.849712
174.793454	-36.849712
174.794627	-36.850885
174.794627	-36.851765
174.796387	-36.853525
174.796387	-36.855872
174.795507	-36.856752
174.795507	-36.857632
174.794627	-36.858219
174.794627	-36.859099
174.792867	-36.860859
174.792867	-36.862619
174.791987	-36.863206
174.791987	-36.864086
174.792574	-36.864673
174.793454	-36.864673
174.794041	-36.863793
174.797561	-36.863793
174.799908	-36.861153
174.801668	-36.861153
174.802548	-36.862033
174.805775	-36.862033
174.806948	-36.863499
174.806948	-36.864086
174.807535	-36.864673
174.808415	-36.864673
174.809588	-36.863499
174.809588	-36.862619
174.810468	-36.861739
174.810468	-36.857339
174.806948	-36.854112
174.806948	-36.851765
174.809295	-36.849418
174.810175	-36.849712
174.810762	-36.848832
174.813402	-36.848832
174.814869	-36.850592
174.816629	-36.850592
174.818096	-36.849125
174.817802	-36.845898
174.819269	-36.844725
174.822496	-36.844725
174.823376	-36.845312
174.824843	-36.845312
174.826603	-36.843845
174.830123	-36.843845
174.832177	-36.845898
174.832177	-36.846778
174.832470	-36.847072
174.833350	-36.847072
174.834230	-36.847952
174.836577	-36.847952
174.837457	-36.847072
174.840097	-36.847072
174.840977	-36.847952
174.841564	-36.847952
174.842444	-36.848832
174.843324	-36.848832
174.844204	-36.849712
174.845084	-36.849712
174.845964	-36.850299
174.848311	-36.850592
174.849191	-36.849712
174.855058	-36.849712
174.855938	-36.850299
174.857405	-36.850592
174.858285	-36.849712
174.860045	-36.849712
174.862979	-36.846778
174.862979	-36.845898
174.865032	-36.843845
174.867379	-36.843845
174.868259	-36.844725
174.870899	-36.844725
174.871779	-36.845312
174.875886	-36.845312
174.877060	-36.846778
174.877060	-36.847658
174.877940	-36.848245
174.877940	-36.849125
174.879993	-36.851179
174.880873	-36.851179
174.881753	-36.852059
174.882340	-36.852059
174.884687	-36.854112
174.884687	-36.855872
174.883807	-36.856752
174.883807	-36.857632
174.884687	-36.858219
174.884687	-36.860859
174.882927	-36.862619
174.882927	-36.864966
174.884980	-36.867020
174.885860	-36.867020
174.886741	-36.867900
174.887621	-36.867900
174.888501	-36.868780
174.889967	-36.868780
174.890847	-36.869660
174.891728	-36.869660
174.893781	-36.871713
174.893781	-36.872593
174.893194	-36.872887
174.891728	-36.872887
174.889967	-36.871420
174.889087	-36.871420
174.888207	-36.870247
174.886741	-36.870540
174.885860	-36.869660
174.884980	-36.869660
174.884394	-36.869953
174.887034	-36.872593
174.887034	-36.873474
174.886741	-36.873767
174.884100	-36.873767
174.883220	-36.874647
174.880873	-36.874647
174.879993	-36.875527
174.879113	-36.875527
174.877060	-36.877581
174.877353	-36.877874
174.878233	-36.877874
174.878820	-36.878461
174.878820	-36.879927
174.875300	-36.883448
174.875300	-36.884328
174.875006	-36.884621
174.872660	-36.884621
174.871193	-36.885794
174.871193	-36.887555
174.870313	-36.888435
174.870313	-36.889315
174.869726	-36.889901
174.869726	-36.892542
174.870313	-36.893422
174.870313	-36.897529
174.869433	-36.898409
174.869726	-36.900756
174.868553	-36.901636
174.868846	-36.902516
174.868259	-36.902809
174.867379	-36.902809
174.866499	-36.903689
174.865912	-36.903689
174.865032	-36.904569
174.864152	-36.904569
174.863272	-36.905449
174.862392	-36.905449
174.860339	-36.907503
174.862392	-36.909556
174.863272	-36.908676
174.864152	-36.908676
174.864446	-36.908383
174.864739	-36.907503
174.865912	-36.906329
174.868259	-36.906329
174.870019	-36.908089
174.871779	-36.908089
174.872073	-36.907503
174.872073	-36.906623
174.872366	-36.906329
174.873246	-36.906329
174.874126	-36.905449
174.875006	-36.905449
174.875886	-36.904569
174.876766	-36.904569
174.877060	-36.904276
174.877060	-36.903396
174.877940	-36.902516
174.877940	-36.901636
174.878820	-36.900756
174.878820	-36.897529
174.881167	-36.894888
174.879700	-36.893422
174.879700	-36.892542
174.880873	-36.891368
174.883220	-36.891368
174.884100	-36.891955
174.888501	-36.891955
174.889087	-36.892835
174.889967	-36.892835
174.890847	-36.893715
174.891728	-36.893715
174.892608	-36.894595
174.894074	-36.894595
174.894954	-36.893715
174.895834	-36.893715
174.896128	-36.893422
174.896128	-36.892542
174.895834	-36.892248
174.894954	-36.891955
174.894074	-36.892835
174.892314	-36.892835
174.891728	-36.891955
174.890847	-36.891955
174.889967	-36.891368
174.889087	-36.891368
174.888794	-36.890781
174.888794	-36.889315
174.891728	-36.886381
174.892608	-36.886381
174.893194	-36.885501
174.894074	-36.885501
174.894661	-36.884914
174.894661	-36.883448
174.895541	-36.882568
174.895248	-36.881687
174.895834	-36.881394
174.902582	-36.881394
174.903755	-36.879927
174.903755	-36.877581
174.904048	-36.876994
174.904928	-36.876994
174.906395	-36.875820
174.906102	-36.874060
174.905515	-36.873474
174.905515	-36.872593
174.902875	-36.869953
174.902875	-36.869073
174.901995	-36.868487
174.901995	-36.867606
174.900528	-36.865846
174.900528	-36.864086
174.898768	-36.862619
174.898768	-36.860859
174.900528	-36.859099
174.900528	-36.850885
174.901115	-36.850005
174.901115	-36.847365
174.901702	-36.847072
174.903462	-36.847072
174.904635	-36.848245
174.904635	-36.849125
174.905515	-36.850005
174.905515	-36.851765
174.906102	-36.852645
174.906395	-36.853232
174.906982	-36.854112
174.906982	-36.859979
174.908742	-36.861739
174.908742	-36.862619
174.911382	-36.864966
174.911382	-36.865846
174.911969	-36.866726
174.911969	-36.867606
174.912849	-36.868487
174.912849	-36.869073
174.913729	-36.869953
174.913729	-36.870833
174.921650	-36.878754
174.923410	-36.878754
174.924290	-36.877874
174.925757	-36.877874
174.928397	-36.880514
174.929277	-36.880514
174.930450	-36.881687
174.930450	-36.882568
174.931624	-36.883741
174.932504	-36.883741
174.934264	-36.885501
174.935731	-36.885501
174.936611	-36.886381
174.938371	-36.886381
174.939251	-36.886968
174.940131	-36.886968
174.942184	-36.889315
174.942184	-36.891662
174.942478	-36.892248
174.943358	-36.891955
174.944238	-36.892835
174.946585	-36.892835
174.947465	-36.893715
174.950105	-36.893715
174.950692	-36.894595
174.952452	-36.894595
174.953039	-36.894888
174.952745	-36.895768
174.952159	-36.896649
174.952159	-36.900169
174.952452	-36.900462
174.953332	-36.900462
174.955385	-36.902516
174.955385	-36.903396
174.954505	-36.904276
174.954505	-36.907503
174.955385	-36.908383
174.955385	-36.909263
174.954212	-36.910436
174.953332	-36.910436
174.952452	-36.911316
174.951572	-36.911316
174.951278	-36.911610
174.951278	-36.912490
174.951572	-36.913076
174.952452	-36.912783
174.953332	-36.912196
174.955092	-36.912196
174.955972	-36.913076
174.959199	-36.913076
174.960079	-36.913663
174.960959	-36.913663
174.962133	-36.915130
174.962133	-36.915717
174.961253	-36.916597
174.961253	-36.918357
174.962133	-36.919237
174.962133	-36.923344
174.961253	-36.924224
174.961253	-36.925104
174.960372	-36.925984
174.960372	-36.927451
174.961253	-36.928331
174.960372	-36.929211
174.960959	-36.929504
174.962426	-36.929504
174.963306	-36.928918
174.964186	-36.928918
174.965066	-36.929504
174.965946	-36.929504
174.966533	-36.930384
174.968293	-36.930384
174.970053	-36.932144
174.970933	-36.932144
174.972107	-36.930971
174.972107	-36.928331
174.970053	-36.926277
174.969173	-36.926277
174.968880	-36.925691
174.968880	-36.923344
174.967120	-36.921584
174.967120	-36.920704
174.963893	-36.917477
174.963599	-36.915717
174.964186	-36.915423
174.965066	-36.915423
174.965946	-36.914543
174.968293	-36.914543
174.968880	-36.914250
174.968880	-36.911610
174.970053	-36.910436
174.970933	-36.910436
174.973280	-36.908089
174.974160	-36.908089
174.975040	-36.907209
174.976800	-36.907209
174.979147	-36.909556
174.985014	-36.909556
174.985894	-36.908676
174.988241	-36.908676
174.989121	-36.909556
174.990001	-36.909556
174.990881	-36.910436
174.991761	-36.910436
174.992348	-36.911316
174.993228	-36.911316
174.995282	-36.913370
174.994695	-36.914250
174.994695	-36.915130
174.993815	-36.915717
174.993815	-36.916597
174.992935	-36.917477
174.992935	-36.924224
174.993228	-36.924517
174.993815	-36.924224
174.993815	-36.923344
174.994695	-36.922464
174.994695	-36.919237
174.994988	-36.918650
174.995868	-36.918650
174.997335	-36.920410
174.998215	-36.920410
174.998802	-36.920117
174.998802	-36.912490
174.996162	-36.910143
174.996162	-36.909263
174.994108	-36.907209
174.993228	-36.907209
174.992055	-36.905743
174.992055	-36.904862
174.991761	-36.904569
174.990881	-36.904569
174.987948	-36.901636
174.987948	-36.900756
174.987068	-36.900169
174.987068	-36.898409
174.987948	-36.897529
174.987948	-36.896649
174.988828	-36.895768
174.988828	-36.889901
174.987948	-36.889315
174.987948	-36.887555
174.987068	-36.886674
174.987068	-36.885794
174.986774	-36.885501
174.985894	-36.885501
174.984721	-36.884328
174.984721	-36.881687
174.985894	-36.880514
174.988241	-36.880514
174.989121	-36.881394
174.992641	-36.881394
174.993228	-36.880514
174.994988	-36.880514
174.996748	-36.878754
174.997628	-36.878754
174.999975	-36.876994
nan nan
174.782013	-36.514114
174.782013	-36.512648
174.782893	-36.511768
174.782893	-36.509127
174.783773	-36.508247
174.783773	-36.507661
174.784360	-36.507074
174.784947	-36.507074
174.785827	-36.506194
174.786707	-36.506194
174.787587	-36.505314
174.788173	-36.505314
174.789934	-36.503847
174.790814	-36.503847
174.791694	-36.502967
174.792574	-36.502967
174.793454	-36.502087
174.794334	-36.502087
174.794921	-36.501207
174.796681	-36.501207
174.797561	-36.500327
174.800788	-36.500327
174.801668	-36.501207
174.802548	-36.501207
174.803721	-36.502674
174.803721	-36.503260
174.802841	-36.504140
174.802841	-36.505020
174.799908	-36.507954
174.799028	-36.507954
174.798441	-36.508834
174.796681	-36.508834
174.795801	-36.509714
174.794921	-36.509714
174.794334	-36.510594
174.792574	-36.510301
174.791694	-36.511181
174.790814	-36.511181
174.789934	-36.512061
174.789053	-36.512061
174.787587	-36.513821
174.786707	-36.513821
174.785827	-36.514701
174.784947	-36.514701
174.784066	-36.515581
174.783480	-36.515288
174.782013	-36.514114
nan nan
174.944531	-36.729143
174.944531	-36.728263
174.945411	-36.727383
174.945411	-36.725036
174.944531	-36.724156
174.944531	-36.721809
174.945411	-36.720929
174.945411	-36.720049
174.947172	-36.718289
174.947172	-36.716529
174.945411	-36.715062
174.946291	-36.714182
174.946291	-36.711542
174.947465	-36.710369
174.949225	-36.710369
174.950105	-36.711249
174.950692	-36.711249
174.951572	-36.712129
174.953332	-36.712129
174.954212	-36.713009
174.955679	-36.713009
174.957146	-36.714182
174.957146	-36.716529
174.956266	-36.717409
174.956266	-36.718289
174.954505	-36.720049
174.954505	-36.723276
174.955385	-36.724156
174.955385	-36.725036
174.956266	-36.725916
174.954505	-36.727383
174.954505	-36.729143
174.953332	-36.730317
174.952452	-36.730317
174.951278	-36.729143
174.951278	-36.728263
174.950985	-36.727970
174.950398	-36.728263
174.950398	-36.729143
174.947465	-36.732077
174.946585	-36.732077
174.945411	-36.730903
174.945411	-36.730023
174.944531	-36.729143
nan nan
174.974747	-36.814216
174.974453	-36.811576
174.975920	-36.810402
174.976507	-36.810402
174.977094	-36.810696
174.977094	-36.814216
174.976800	-36.814509
174.975040	-36.814509
174.974747	-36.814216
nan nan
174.973867	-36.700101
174.973867	-36.696581
174.975040	-36.695407
174.979147	-36.695407
174.979440	-36.695701
174.979734	-36.697461
174.977387	-36.699514
174.976507	-36.699514
174.975920	-36.700394
174.974160	-36.700394
174.973867	-36.700101
nan nan
174.699580	-36.830937
174.699580	-36.830057
174.700754	-36.828884
174.704274	-36.828884
174.704567	-36.829177
174.704567	-36.830057
174.701634	-36.832991
174.700754	-36.832991
174.700460	-36.832404
174.700460	-36.831524
174.699580	-36.830937
nan nan
174.679632	-36.873474
174.679632	-36.870833
174.680806	-36.869660
174.684913	-36.869660
174.685499	-36.869953
174.685499	-36.871713
174.684619	-36.872593
174.684619	-36.873474
174.683446	-36.874647
174.680806	-36.874647
174.679632	-36.873474
nan nan
174.883807	-36.606814
174.883807	-36.605934
174.884100	-36.605348
174.885860	-36.605348
174.887914	-36.607401
174.887914	-36.610041
174.887621	-36.610335
174.886741	-36.610335
174.885567	-36.609161
174.885567	-36.608281
174.883807	-36.606814
nan nan
174.962133	-36.926571
174.963306	-36.925397
174.964186	-36.925397
174.965946	-36.923637
174.966533	-36.923637
174.968000	-36.925104
174.968000	-36.926571
174.968880	-36.927451
174.968880	-36.928331
174.968293	-36.928918
174.967413	-36.928918
174.965066	-36.926277
174.964186	-36.926277
174.963306	-36.927157
174.962426	-36.927157
174.962133	-36.926571
nan nan
174.693713	-36.828297
174.693713	-36.827417
174.694887	-36.826243
174.696647	-36.826243
174.697820	-36.827417
174.697820	-36.828297
174.696647	-36.829470
174.694887	-36.829470
174.693713	-36.828297
nan nan
174.977974	-36.879927
174.977974	-36.878461
174.979147	-36.876994
174.980907	-36.876994
174.981201	-36.877581
174.981201	-36.879927
174.980907	-36.880514
174.978267	-36.880514
174.977974	-36.879927
nan nan
174.889674	-36.830057
174.889674	-36.829177
174.889967	-36.828884
174.890847	-36.828884
174.891728	-36.828004
174.894074	-36.828004
174.894954	-36.827124
174.897595	-36.827124
174.899061	-36.828884
174.900822	-36.828884
174.901995	-36.830057
174.901995	-36.831524
174.899941	-36.833871
174.899061	-36.833871
174.896715	-36.836218
174.895834	-36.836218
174.894954	-36.837098
174.894074	-36.837098
174.892901	-36.835924
174.892901	-36.833284
174.889674	-36.830057
nan nan
174.880580	-36.595080
174.881167	-36.594200
174.881167	-36.593320
174.881753	-36.593027
174.884100	-36.593027
174.884687	-36.593320
174.884687	-36.594200
174.885860	-36.595374
174.886741	-36.594494
174.887621	-36.594494
174.888501	-36.595374
174.889967	-36.595374
174.890554	-36.595960
174.890261	-36.596840
174.890847	-36.597134
174.891728	-36.596254
174.893194	-36.596254
174.894661	-36.597427
174.894661	-36.598307
174.895248	-36.599187
174.895541	-36.600067
174.897595	-36.602121
174.898475	-36.602121
174.898768	-36.602414
174.898768	-36.603294
174.900528	-36.605054
174.900528	-36.606814
174.901115	-36.607401
174.901408	-36.609161
174.901995	-36.610041
174.901995	-36.611801
